ID,Status,Zonal Office,Company,Incident Number,Incident Date,Report Date,Contaminat,Estimated Quantity,Quantity Recovered,Spill Stop Date,Type of Facility,Cause,Initial Containment Measures,Site Location Measures,Latitude,Longitude,LGA,Estimated Spill Area,Spill Area Habitat,Description of Impact,States Affected,,Form A Date,Form B Date,Form C Date,JIV Date,Present at JIV,Cleanup Date,Cleanup Completed Date,Cleanup Methods,Post-Cleanup Inspection Date,Post-Impact Assessment Date,Remediation Start,Remediation End,Remediation Type,Final Sampling Date,Final Lab Results,Certificate Date,Certificate Number,Last Updated By
229258,confirmed,wa,Heritage,HEOSL/2022/175,5/12/2022,5/13/2022,cr,3,,,pl,cor,other:none,28'' TFP AT BATAN,5.5625,5.5516667,Warri-South,,sw,"Vegetation and surface water were impacted, the spill was within and outside the company's right of way.",DE,,,,,5/14/2022,"nosdra,cmpny,cmmnt",,,,,,,,,,,,,2022-05-18 WA003
229244,confirmed,wa,NPDC,NPDC/HSE/OLO/111/002:22,5/10/2022,5/10/2022,cr,128,125,,pl,sab,"sb,tr",10'' OREDO EXPORT LINE AT OLOGBO,6.0696033,5.6106567,Ikpoba-Okha,,la,Soil and vegetation were impacted. The spill was within the company's right of way.,ED,,,,,5/11/2022,"nosdra,cmmnt,cmpny",,,,,,,,,,,,,2022-05-16 WA003
229374,confirmed,wa,NAOC,2022/LAR/GLI/023/031,5/6/2022,5/6/2022,,,,,pl,cor,,24 AKRI / KWALE GAS PIPELINE AT ASEMOKU,5.6505389,6.5614806,Ndokwa-East,,sw,,DE,,,,,6/1/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-06-03 WA003
229268,confirmed,ph,SPDC,2022-371223,5/5/2022,5/5/2022,cr,0.2,,5/6/2022,pl,sab,,"24"" nkpoku bomu pipeline sime rivers state",4.772747,7.20913,Tai,0.0025,la,missing clamp from a previous clamped point,RI,,5/5/2022,5/16/2022,5/27/2022,5/5/2022,"nosdra,mnstry,dpr,cmpny,cmmnt,plc,mltry",,,,,,,,,,,,,2022-10-04 PH116
229241,confirmed,wa,NDWEST,NPDC/NDW/HSE/01/05/2022,5/3/2022,5/3/2022,cr,488.8,122.2,,pl,sab,bm,10'' UTOROGU UPS DELIVERY LINE AT OTOR-EDO,5.4760778,5.9021472,Ughelli-South,,sw,"Farmland, fish pond, vegetation, fishing net, surface water and Shrine. The spill was within and outside the company's right of way.",DE,,,,,5/3/2022,"nosdra,cmpny,cmmnt,dpr,mnstry",5/5/2022,6/15/2022,Mechanical and manual,8/24/2022,,,,,,,,,"2022-05-16 WA003, 2022-05-30 WA003, 2022-08-26 WA003"
229237,confirmed,wa,NPDC,NPDC/HSE/OLO111/,5/3/2022,5/3/2022,cr,0.5,,,pl,sab,tr,NPDC 10'' EXPORT PIPELINE AT OLOGBO.,6.0695983,5.6106733,Ikpoba-Okha,,la,"Vegetation and soil were impacted, the spill was within and outside the company's right of way.",ED,,,,,5/6/2022,"nosdra,dpr,cmpny,cmmnt",,,,,,,,,,,,,2022-05-12 WA003
229219,confirmed,ph,NAOC,2022/lar/046/072,5/3/2022,5/4/2022,,9.9bbls,Nil,5/5/2022,pl,sab,,"24""Ogoda/Brass pipeline at oshika Ahoda west Rivers state",5.0764722,6.5582778,Ahoada-West,2376.90m2,"la,sw","6""valve was seen on the 12o'clock positive by unknown person /s/ for oil thieft activities",RI,,,,,5/5/2022,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,,,,,,,,,,2022-06-28 AB017
231908,confirmed,wa,SPDC,364486,5/2/2022,5/3/2022,cr,6,,,fl,cor,bm,SPDC 4'' YOKRI WELL 114S FLOWLINE AT YOKRI.,5.4566389,5.2343056,Burutu,0.0006,ss,"Vegetation, Surface Water and Topsoil were impacted. The spill was within the company's right of way.",DE,,,,,6/6/2022,"nosdra,cmpny,cmmnt,dpr,mnstry",,,Natural attenuation,10/7/2022,,,,,,,,,2022-10-17 WA003
243321,confirmed,by,NAOC,2022/SAR/025,4/30/2022,4/30/2022,cr,21,9.1,5/1/2022,pl,sab,bm,14'' OGBOINBIRI/TEBIDABA PIPELINE AT IKEINGHENBIRI,4.7172778,5.9708889,Southern-Ijaw,0.02034182,sw,THE SPILL WAS DUE TO SABOTAGE SINCE THERE WAS A VISIBLE INSTALLED 3'' VALVE ON THE PIPELINE AT 12 O' CLOCK POSITION. THE SPILL WAS OUTSIDE COMPANY RIGHT OF WAY. VEGETATION WERE IMPACTED.,BY,,5/4/2022,,,5/1/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-12 BY015
229359,confirmed,wa,SPDC,338681,4/27/2022,4/27/2022,no,,,,pl,sab,,20'' OTUMARA - ESCRAVOS PIPELINE,5.6463333,5.1470833,Warri-South-West,,sw,An illegal 4'' valve was installed on the company's pipeline.,DE,,,,,5/30/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-06-01 WA003
229256,confirmed,wa,SPDC,337562,4/26/2022,4/27/2022,no,,,,pl,sab,,20'' OTUMARA - ESCRAVOS PIPELINE.,5.6323889,5.15875,Warri-South-West,,sw,An ilegal 4'' valve was observed to be attached to the company's pipeline at 12 O' clock position.,DE,,,,,5/12/2022,"nosdra,cmpny,cmmnt",,,,,,,,,,,,,2022-05-16 WA003
229212,reviewed,ph,NAOC,2022/LAR/044,4/26/2022,,co,0.41,,5/2/2022,fl,sab,,OSHIE 15SS FLOWLINE AT OSHIE,5.1036389,6.482,Yenagoa,0.000065,la,80mm LONG HACKSAW CUT WAS OBSERVED BETWEEN 5-7 O'CLOCK POSITION ON THE FLOWLINE.,RI,,,,,5/2/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-05-04 PH003
229186,confirmed,wa,SEPLAT,SEPLAT/WA/OS/01/2022,4/26/2022,4/26/2022,cr,0.75,0.5,,fs,eqf,"bm,sb",OBEN FLOW STATION PD METER 2 SKID AREA,6.0117778,5.8667778,Ohionmwon,,la,"Vegetation was impacted, the spill was within the company's right of way.",,,,,,4/27/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-04-30 WA003
229184,confirmed,wa,NPDC,NPDC/HSE/OGA/001/22,4/26/2022,4/27/2022,cr,33,30,,pl,cor,tr,10'' OGHAREFE - AMUKPE EXPORT PIPELINE AT OVADE,6.0369444,5.7147222,Ikpoba-Okha,,la,"Vegetation and soil was impacted, the spill was within the company's right of way.",DE,,,,,4/28/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-04-30 WA003
62786,confirmed,wa,SPDC,337542,4/26/2022,4/27/2022,no,,,,pl,sab,,20'' OTUMARA - PIPELINE,5.6320556,5.1589444,Warri-South-West,,sw,An ilegal 4'' valve was observed to be attached to the company's pipeline at 12 O' clock position.,DE,,,,,5/12/2022,"nosdra,cmpny,cmmnt",,,,,,,,,,,,,"2019-07-23 AB009, 2022-05-12 WA003, 2022-05-16 WA003"
231913,confirmed,wa,CHEVRON,NOSDRA/017/2022,4/24/2022,4/25/2022,no,,,,pl,sab,,18'' ABITEYE - ESCRAVOS PIPELINE @ SAGHARA CREEK,5.6380833,5.2275,Warri-South-West,,sw,"An illegal 3'' elbow welded to the company's pipeline, the incident was within the company's right of way.",DE,,,,,4/29/2022,"nosdra,cmpny,cmmnt",,,,,,,,,,,,,"2022-06-16 WA003, 2022-06-19 WA003, 2022-07-18 WA003"
229197,confirmed,wa,Neconde,NPDC/NEL/HSE/SPL/2022/001,4/24/2022,4/25/2022,cr,4,1,,pl,sab,bm,16'' TRUNKLINE (EGWA - ODIDI MANIFOLD AREA) ROW AT EGWA.,5.5966944,5.4448889,Warri-South-West,,sw,"Surface water was impacted, the spill was within and outside the company's right of way.",DE,,,,,4/26/2022,"nosdra,mnstry,cmpny,cmmnt",7/8/2022,7/30/2022,Manual and mechanical.,8/17/2022,,,,,,,,,"2022-05-03 WA003, 2022-10-28 WA003"
229242,confirmed,wa,Heritage,HEOSL/2022/174B,4/22/2022,4/23/2022,cr,20,,,pl,cor,other: none,28'' TFP LINE AT ODIDI KANTU.,5.4875,5.4655556,Warri-South-West,,sw,"Crops, Fishing net, Surface water and Vegetation were impacted. The spill was within and outside the company's right of way.",DE,,,,,5/7/2022,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2022-05-16 WA003
229240,confirmed,wa,Heritage,HEOSL/2022/174A,4/22/2022,4/23/2022,cr,30,,,pl,cor,bm,28'' TFP LINE AT ODIDI KANTU,5.5206611,5.4832778,Warri-South-West,,sw,"Crop, Fishing net, Surface water and Vegetation were impacted. The spill was within and outside the company's right of way.",DE,,,,,5/7/2022,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2022-05-16 WA003
229239,confirmed,wa,Heritage,HEOSL/2022/173,4/22/2022,4/23/2022,cr,75,,,pl,cor,bm,28'' TFP LINE AT EWEREGBENE,5.5422222,5.5116667,Warri-South-West,,sw,"Dead floating fish, Vegetation and Surface water were impacted. Fishing net outside the RoW were also impacted. The spill was within and outside the company's right of way.",DE,,,,,5/5/2022,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2022-05-16 WA003
231919,confirmed,wa,SPDC,326202,4/21/2022,4/21/2022,no,,,,fl,cor,,4'' OTUMARA WELL 42L FLOWLINE @ UGBOEGUNGUN,5.6560278,5.1400833,Warri-South-West,,sw,,DE,,,,,6/16/2022,"nosdra,dpr,cmpny,cmmnt",,,,,,,,,,,,,2022-06-19 WA003
247189,confirmed,wa,CHEVRON,NOSDRA/040/2022,4/20/2022,4/21/2022,no,,,,pl,sab,,18'' DIBI -ABITETE ROW @ DIBI,5.7294444,5.2194444,Warri-North,,sw,An illegal 4'' hot tap valve attached the company's 18'' pipeline at 12 O' clock position.,DE,,,,,11/3/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-11-26 WA003
243224,confirmed,by,NAOC,2022/SAR/023/061,4/19/2022,4/19/2022,cr,8,1,4/19/2022,pl,sab,bm,14'' OGBOINBIRI/TEBIDABA PIPELINE AT KOROKOROSEI,4.7391111,5.9753333,Southern-Ijaw,0.00082328,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE 3'' NIPPLE INSTALLATION ON THE PIPELINE AT 12 O' CLOCK POSITION. THE SPILL WAS OUTSIDE COMPANY RIGHT OF WAY. VEGETATION WERE IMPACTED.,BY,,4/20/2022,4/28/2022,,4/19/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-29 BY004
229137,confirmed,wa,CHEVRON,NOSDRA/015/2022,4/19/2022,4/20/2022,no,,,,pl,sab,,18'' DIBI - ABITEYE BULKLINE @ DIBI FIELD.,5.7686111,5.2038889,Warri-North,,sw,An illegal 4'' ball valve was installed on the company's 18'' pipeline at 12 O' clock position,DE,,,,,4/23/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-04-25 WA003
229130,confirmed,wa,ERL,ERL/M148/HSSE/NOS/2022/003,4/16/2022,4/16/2022,cr,10,,,pl,eqf,other:none,6'' EXPORT LINE BETWEEN TP8 & TP9 AT AJATITON - IKARA.,6.0894933,5.510535,Ikpoba-Okha,,iw,"Vegetation and surface water were impacted, the spill was within the company's right of way.",ED,,,,,4/19/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-04-23 WA003
244038,confirmed,by,NAOC,2022/LAR/039,4/15/2022,4/15/2022,co,1.37,,4/22/2022,pl,sab,,6'' TUOMO-OGBOINBIRI DELIVERY LINE AT ADIEGBE,4.9958056,5.9279444,Ekeremor,0.00052046,la,THE INCIDENT WAS DUE TO SABOTAGE SINCE THERE WAS A VISIBLE HACKSAW CUT ON THE FACILITY FOR OIL THEFT ACTIVITY,BY,,4/28/2022,,,4/22/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-10-12 BY015
229245,confirmed,wa,SPDC,312982,4/13/2022,4/13/2022,cr,0.1,,,other: SINGLE BOUY MOORING 2 FLOATING HOSE.,ome,,FORCADOS TERMINAL SINGLE BOUY MOORING 2.,5.1704039,5.1640039,Burutu,,of,There was no visible impact/spillage in the environment as at JIV time due to the peculiarity of the environment. The spill was within the company's right of way.,DE,,,,,4/20/2022,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2022-06-03 WA003
229215,confirmed,wa,NAOC,2022/LAR/GLI/016/022,4/13/2022,4/13/2022,co,6,,,pl,cor,bm,"24'' KWALE / AKRI GAS DELIVERY PIPELINE @ ASEMOKU, NDOKWA EAST",5.6506111,6.5613083,Ndokwa-East,,la,"Surface water and soil were impacted, the spill was within and outside the company's right of way.",DE,,,,,4/28/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-05-04 WA003
244057,reviewed,by,NAOC,2022/LAR/GL/020,4/11/2022,4/11/2022,co,,0.012,,gl,sab,,6'' TUOMO/OGBOINBIRI GAS LINE AT AYAMASA,5.1110556,5.5758889,Burutu,0.00007095,sw,THE SPILL WAS DUE TO SABOTAGE SINCE THERE WAS VISIBLE HACKSAW CUT ON THE FACILITY. THE SPILL WAS WITHIN COMPANY RIGHT OF WAY. VEGETATION WAS IMPACTED.,BY,,,,,4/13/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-10-12 BY015
243998,confirmed,by,NAOC,2022/SAR/021,4/9/2022,4/9/2022,cr,2,1.2,4/10/2022,pl,sab,bm,14''OGBOINBIRI/TEBIDABA PIPELINE AT OLUGBOBIRI,4.6336667,5.9541111,Southern-Ijaw,0.001574,sw,THE SPILL WAS DUE TO SABOTAGE. THE FACILITY WAS BLAST WITH AN EXPLOSIVE DEVICE. THE SPILL WAS OUTSIDE COMPANT RIGHT WAY. VEGETATION WAS IMPACTED,BY,,,4/20/2022,,4/10/2022,"nosdra,mnstry,cmmnt,cmpny,mltry",,,,,,,,,,,,,2022-09-28 BY004
229167,confirmed,ph,SPDC,3088232,4/8/2022,4/8/2022,cr,,,,pl,sab,,"20"" KOLOCREEKE-RUMUEKPE PIPELINE ODAU KM 15",4.93692,6.49206,Abua-Odual,,sw,"• There was no visible oil spills on the pipeline and around the incident point as the site was reported a non-leak at the time of arrival of the joint investigation team (JIT), • Excavation was done manually so as to expose and ascertain the cause of incident, • The joint investigation team (JIT) observed a Drilled Hole at 12’O clock position on the 20” Kolocreek-Rumuekpe Pipeline at Odau (KM15) by Unknown persons, • A non-leak 4” ball valve was installed at 12’O clock position by Unknown persons",RI,,,,,4/10/2022,"cmmnt,cmpny,mnstry,nosdra,plc",,,,,,,,,,,,,2022-09-06 AB014
225254,reviewed,ph,NAOC,2022/LAR/034/053,4/4/2022,4/4/2022,cr,18.3,,4/5/2022,pl,sab,,"24"" OGODA-BRASS PIPELINE @ OSHIKA",5.0728889,6.5568333,Ahoada-West,0.00151033,la,"180mm LONG HACKSAW CUT WAS OBSERVED BETWEEN 12-2 O'CLOCK POSITION ON THE PIPELINE CAUSED BY UNKNOWN PERSONS, THE CRUDE OIL IMPACT WAS WITHIN AND OUTSIDE COMPANY'S RIGHT OF WAY.",RI,,,,,4/5/2022,"nosdra,mnstry,cmpny",,,,,,,,,,,,,2022-04-06 PH003
223447,reviewed,ph,SEPLAT,SEPLAT/EA/OS/01/2022,4/1/2022,4/1/2022,cr,N/a,N/a,,fl,sab,,Ohaji South Flowlines ROW,5.3675833,6.8424722,Ohaji/Egbema,N/a,la,"The 6” Flowline was detonated using an explosive device by unknown persons. It however, damaged the 6”flowline as well as affected the integrity of another 4” flowline about 50cm to its RHS. Resulting fire consumed spilled crude and there wasn’t any spread as line was shut immediately.",IM,,4/19/2022,4/19/2022,5/9/2022,4/2/2022,"cmmnt,cmpny,dpr,mnstry,nosdra,plc",,,,,,,,,,,,,2022-07-21 PH094
223473,confirmed,kd,Empire Energy,,3/30/2022,3/30/2022,re,314.4654,12.5786,3/30/2022,,ome,other:,Truck accident along NTI BRIDGE ALONG KADUNA ZARIA HIGH WAY,10.6116667,7.4660278,Igabi,,"iw,la",MILD,KD,,,,,3/31/2022,"nosdra,mnstry,oth",,,,,,,,,,,,,"2022-04-04 KD003, 2022-04-07 AB008"
225367,confirmed,wa,NPDC,NPDC/WFO/HSE/2022/03.01,3/29/2022,3/29/2022,cr,10,,,other: Exportline,eqf,bm,"NPDC OML 98 – OVADE – AMUKPE EXPORT LINE ROW BY JAMESON RIVER, AT MOSOGAR.",5.9177472,5.6984889,Ethiope-West,,sw,Vegetation and Surface Water were impacted. The spill was within and outside the company's right of way.,DE,,,,,3/30/2022,"nosdra,cmpny,cmmnt,dpr,mnstry",,,,,,,,,,,,,2022-04-21 WA003
234288,confirmed,wa,Heritage,HEOSL/2022/172 (B),3/26/2022,3/26/2022,cr,15,,,pl,sab,other:none,28'' TFP @ KOLOGBENE,5.5641667,5.5963889,Warri-South,,sw,"Vegetation and surface water were impacted, the spill was within and outside the company's right of way.",DE,,,,,3/27/2022,"nosdra,cmpny,cmmnt",,,,,,,,,,,,,2022-07-27 WA003
223371,confirmed,wa,SPDC,3087409,3/26/2022,3/26/2022,cr,0.9,,,pl,sab,other:none,24'' TRANS ESCRAVOS PIPELINE AT OBOTOBO,5.4058683,5.33843,Burutu,,ss,"Vegetation and soil were impacted, the spill was within the company's right of way.",DE,,,,,3/26/2022,"nosdra,mnstry,cmpny,cmmnt",,,Natural attenuation,10/7/2022,,,,,,,,,"2022-03-30 WA003, 2022-10-17 WA003"
215196,confirmed,wa,Heritage,HEOSL/2022/172,3/26/2022,3/26/2022,cr,15,,,pl,sab,other:none,28'' TFP @ KOKOLOGBENE - BATAN,5.5641667,5.5961111,Warri-South,,sw,"Vegetation and surface water were impacted, the spill was within and outside the company's right of way. An illegal 4'' valve was attached to the company's pipeline.",DE,,,,,3/27/2022,"nosdra,cmpny,cmmnt",,,,,,,,,,,,,"2021-12-23 WA003, 2022-02-01 WA003, 2022-03-30 WA003"
243223,confirmed,by,NAOC,2022/SAR/017/050,3/25/2022,3/25/2022,cr,5,1,3/26/2022,pl,sab,,14'' OGBOINBIRI/TEBIDABA PIPELINE AT KOROKOROSEI,4.7384722,5.9751944,Southern-Ijaw,0.00052545,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE 3'' FLANGE VALVE INSTALLATION ON THE PIPELINE AT 12 O' CLOCK POSITION. THE SPILL WAS OUTSIDE COMPANY RIGHT OF WAY. VEGETATION WERE IMPACTED.,BY,,,4/28/2022,,4/18/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-29 BY004
223424,confirmed,wa,ERL,ERL/M148/HSSE/NOS/2022/002,3/25/2022,3/25/2022,cr,5,,,pl,sab,other:none,6'' EXPORT PIPELINE TP6 AT AJATITON.,6.0881586,5.5011717,Ikpoba-Okha,,ss,"Vegetation and soil was impacted, the spill was within the company's right of way.",ED,,,,,3/26/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-04-02 WA003, 2022-04-04 WA003"
223423,confirmed,wa,ERL,ERL/M148/HSSE/NOS/2022/001,3/24/2022,3/24/2022,cr,10,,,pl,eqf,other:none,24'' EXPORT PIPELINE TP4 AT KOLOKOLO COMMUNITY.,6.0792436,5.4735789,Ikpoba-Okha,,la,"Vegetation and soil were impacted, the spill was within and outside the company's right of way.",ED,,,,,3/25/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-04-02 WA003
223370,confirmed,wa,SPDC,3087323,3/24/2022,3/24/2022,no,,,,pl,sab,,24'' TRANS ESCRAVOS PIPELINE TO OBOTOBO,5.40012,5.3460267,Burutu,,ss,An illegal 4'' non leak valve was attached to the company's pipeline at 12 O' clock position.,DE,,,,,3/26/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-03-30 WA003
243322,confirmed,by,NAOC,2022/SAR/013,3/23/2022,3/23/2022,cr,40,26.4,4/30/2022,pl,sab,bm,14'' OGBOINBIRI/TEBIDABA PIPELINE AT IKEINGHENBIRI,4.7265556,5.97275,Southern-Ijaw,0.00824459,sw,THE SPILL WAS DUE TO SABOTAGE SINCE THERE WAS A VISIBLE INSTALLED 2'' VALVE ON THE PIPELINE AT 12 O' CLOCK POSITION. THE SPILL WAS OUTSIDE COMPANY RIGHT OF WAY. VEGETATION WERE IMPACTED.,BY,,,,,4/30/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-12 BY015
207200,confirmed,wa,Heritage,HEOSL/2022/171,3/21/2022,3/21/2022,cr,1,,,pl,eqf,other:none,UPS - UBEJI 20'' BY 29.7 @ EFFURUN.,5.5740639,5.7858778,Uvwie,,ss,"Vegetation and soil were impacted, the spill was within the company's right of way. A failed clamp was observed on the company's pipeline.",DE,,,,,3/22/2022,"nosdra,mnstry,cmpny,cmmnt",6/4/2022,6/25/2022,Manual,7/27/2022,,,,,,,,,"2021-08-11 WA003, 2022-02-14 WA003, 2022-03-26 WA003, 2022-08-08 WA003"
223298,confirmed,uy,MPN,Apr-22,3/18/2022,3/19/2022,other: oil water,0.000002,,,tk,other:,other:,Etim PP OML 67,4.1605556,8.0413889,,,of,,AK,,3/19/2022,3/30/2022,,,,,,,,,,,,,,,,"2022-03-28 AB008, 2022-04-06 UY006"
223436,confirmed,ph,SPDC,3086983,3/17/2022,3/17/2022,cr,0.5,,3/18/2022,pl,sab,nd,"New 20"" Kolo Creek-Rumuekpe Pipeline at Okporowo Community",4.9707778,6.6397778,Ahoada-East,,la,"A 2"" ball valve connected to a flange elbow was seen installed on the pipeline at 12 O'clock position by unknown person(s) for crude oil theft purpose.",RI,,,,4/11/2022,3/18/2022,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,2/2/2023,,,"2023-05-16 AB008, 2023-06-05 PH012"
223302,confirmed,ph,NAOC,2022/LAR/030,3/17/2022,3/17/2022,NIL,,,,fl,sab,,"OSHIE 15 SS FLOW LINE AT OSHIE COMMUNITY, AWELGA AHOADA",5.1036667,6.4820556,Yenagoa,,,3 NOs hacksaw cuts on flowline was observed at 4-6 O' clock positions. Fire incident was extinguished by NAOC fire team.,RI,,,,,3/18/2022,"nosdra,mnstry,dpr,cmmnt,cmpny,mltry",,,,,,,,,,,,,2022-03-28 AB008
223245,confirmed,ph,HHOG: HEIRS HOLDING OIL AND GAS LIMITED,IN-0731,3/11/2022,3/12/2022,,0.9,0.9,3/15/2022,pl,sab,,"8"" Delivery Line Along Obigbo-Afam Road",4.8787778,7.1333417,Oyigbo,0.0000005,la,Third party Interference by a construction company. Minimal Impact within the ROW,RI,,,,,3/15/2022,"nosdra,cmpny,cmmnt,mnstry,plc",,,,,,,,,,,,,"2022-03-28 AB008, 2022-03-29 AB008, 2022-04-07 AB008"
223219,confirmed,wa,Heritage,HEOSL/2022/170,3/9/2022,3/10/2022,cr,424,384,3/11/2022,pl,eqf,"bm,bw,sb,tr",16'' UZERE - ERIEMU TRUNKLINE @ IYEDE.,5.4991667,6.0836111,Isoko-North,,la,"Vegetation and soil were impacted, the spill was within and outside the company's right of way.",DE,,,,,3/11/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",3/21/2022,4/19/2022,Manual.,5/12/2022,,,,,,,,,"2022-03-15 WA003, 2022-05-05 WA003, 2022-05-16 WA003"
223310,confirmed,ph,SPDC,3086839,3/7/2022,3/7/2022,cr,,,3/9/2022,pl,sab,,"36"" RUMUEKPE-NKPOKU PIPELINE @ OMIKE - ALUU",4.95,6.9166667,Ikwere,,la,"THIS INCIDENT WAS REPORTED TO BE NON LEAK BUT AFTER EXCAVATION, THERE WAS A 3"" BALL VALVE AT 12 O' CLOCK POSITION AND THE POINT DURING JIV WAS FOUND LEAKING.",RI,,3/17/2022,3/22/2022,,3/9/2022,"nosdra,mnstry,cmpny,cmmnt",,,,5/6/2022,,,,,,,,,2022-10-04 PH116
244039,confirmed,by,NAOC,2022/SAR/009/035,3/5/2022,3/5/2022,cr,1250,,3/6/2022,pl,sab,bm,24'' OGUDA/BRASS PIPELINE AT NEMBE,4.51875,6.3635,Nembe,3.15825852,sw,THE INCIDENT WAS DUE TO SABOTAGE SINCE THERE WAS A VISIBLE BLAST ON THE FACILITY FOR OIL THEFT ACTIVITY. THE SPILL WAS OUTSIDE COMPANY RIGHT OF WAY. VEGETATION AND SURFACE WATER WAS IMPACTED.,BY,,3/9/2022,3/23/2022,,3/7/2022,"nosdra,mnstry,cmmnt,cmpny,mltry",,,,,,,,,,,,,2022-09-28 BY004
223218,confirmed,wa,Heritage,HEOSL/2022/169,3/3/2022,3/4/2022,cr,5,,3/10/2022,pl,eqf,bm,28'' TRANS FORCADOS PIPELINE @ ODIDI.,5.5213889,5.4838889,Warri-South-West,,sw,"Vegetation, surface water and soil were impacted, the spill was within and outside the company's right of way.",DE,,,,,3/10/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-03-15 WA003
223217,confirmed,wa,Heritage,HEOSL/2022/168,3/3/2022,3/4/2022,cr,80,,3/12/2022,pl,cor,bm,28'' TRANS FORCADOS PIPELINE @ ODIDI.,5.3591667,5.4852778,Burutu,,sw,"Vegetation, surface water and soil were impacted, dead floating fishes was sighted, the spill was within and outside the company's right of way.",DE,,,,,3/10/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-03-15 WA003
222666,confirmed,ph,NAOC,2022/LAR/025,3/2/2022,3/2/2022,cr,3.1,,3/2/2022,pl,sab,nd,"14'' AKRI - EOC PIPELINE @ MMAHU COMMUNITY, OHAJI/EGBEMA LGA, IMO STATE",5.5718889,6.7045833,Ohaji/Egbema,0.0001,la,Oil Spill did not impact much in the spill area and Oil Stained Vegetation,IM,,,,,3/4/2022,"cmmnt,cmpny,dpr,mltry,mnstry,nosdra,plc",,,,9/13/2022,,,,,,,,,"2022-03-28 AB008, 2022-12-05 PH062"
244050,confirmed,by,NAOC,2022/SAR/008/030,2/28/2022,2/28/2022,cr,20,15,3/1/2022,pl,sab,bm,18'' OBAMA/BRASS PIPELINE AT GOLUBOKIRI,4.4753333,6.2584167,Nembe,0.12562793,sw,THE SPILL WAS DUE TO SABOTAGE SINCE THERE WAS A VISIBLE BLASTING OF THE PIPELINE BY AN EXPLOSIVE DEVICE. THE SPILL WAS OUTSIDE COMPANY RIGHT OF WAY. VEGETATION AND SURFACE WERE IMPACTED.,BY,,,,,3/1/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-30 BY004
223443,reviewed,ph,NAOC,2022/LAR/023/141,2/28/2022,2/28/2022,co,7,,3/2/2022,fl,sab,,OSHIE 15S F/L @OSHIE,5.1036111,6.4820278,Yenagoa,0.001307,la,unknown person(S) inflicted the facility with twelve number hack saw cuts of different dimensions and positions respectively,RI,,,,,3/2/2022,"nosdra,mnstry,cmmnt,cmpny,mltry",,,,,,,,,,,,,"2022-04-03 PH048, 2022-08-08 PH048"
223183,confirmed,wa,SPDC,3085841,2/28/2022,3/2/2022,no,,,,pl,sab,,24'' TRANS-RAMOS PIPELINE AT AGGE.,5.1720444,5.4001639,Burutu,,ss,6'' Ball valve installed illegally at 12 O' Clock Position on the 24'' pipeline.,DE,,,,,3/9/2022,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2022-03-10 WA003
